idade,tempo_associado_anos,renda_mensal,valor_operacao,prazo_meses,comprometimento_renda,score_bureau,atrasos_12m,possui_garantia,canal_digital,qtd_operacoes_ativas,risco_alto
42.4,22.22,2275.7,12322.8,74,0.072,390.0,0,0,1,2,0
44.1,4.04,3490.06,2073.96,79,0.01,790.0,2,1,0,1,0
19.7,9.65,4224.8,3801.58,36,0.024,541.0,2,0,0,2,1
39.8,0.41,3122.53,8907.44,76,0.037,682.0,1,1,0,6,0
42.2,4.87,3775.95,1049.64,25,0.011,569.0,0,0,0,0,0
39.4,7.39,3439.51,6171.73,27,0.064,889.0,0,1,1,0,0
32.2,4.52,3011.01,5838.63,47,0.04,665.0,1,0,0,2,0
35.5,3.79,2799.29,6170.77,52,0.042,565.0,0,1,0,1,0
39.9,6.47,2605.95,4934.6,36,0.051,614.0,1,0,0,2,0
43.1,15.41,3742.71,3306.67,68,0.013,661.0,2,0,1,1,1
49.3,4.68,4129.65,1572.11,67,0.01,671.0,3,1,0,3,0
55.0,9.5,3674.23,9230.54,15,0.157,703.0,1,0,1,3,0
38.5,2.24,1722.91,6185.04,83,0.043,650.0,1,1,1,0,0
36.5,2.82,1901.86,2350.18,18,0.065,485.0,0,0,1,1,0
47.3,4.72,4102.64,8572.2,47,0.044,609.0,0,1,1,1,0
49.3,0.9,7401.37,6213.91,38,0.022,723.0,0,1,0,3,0
36.8,0.89,3582.54,5351.21,41,0.036,570.0,3,0,1,0,0
51.5,34.64,2626.96,1163.04,16,0.026,731.0,1,1,1,1,0
53.8,11.52,3727.11,14980.29,32,0.122,654.0,0,0,0,6,0
57.5,14.27,1762.96,2671.12,8,0.168,624.0,1,1,0,2,0
63.3,9.94,6767.71,8577.89,81,0.015,793.0,1,1,1,2,0
31.6,8.16,3650.53,3914.95,17,0.06,441.0,3,1,1,2,0
42.2,12.2,2279.7,5710.98,43,0.057,569.0,0,1,1,1,0
42.1,5.19,3005.69,22858.16,22,0.331,798.0,1,1,0,0,0
40.8,2.02,2465.45,13074.99,19,0.265,870.0,0,0,0,0,1
34.2,10.45,6777.87,22404.92,36,0.089,924.0,3,1,1,1,0
24.2,5.45,2947.66,10909.04,81,0.045,656.0,0,0,0,1,0
43.1,1.3,3588.36,11574.15,43,0.073,705.0,1,0,0,0,0
32.8,17.23,4516.76,1631.04,80,0.01,748.0,0,1,0,3,0
43.0,7.01,2192.02,6088.93,70,0.039,803.0,0,0,1,4,0
32.5,1.65,3664.84,6618.22,39,0.045,688.0,1,0,0,2,0
28.8,3.7,3831.22,24374.64,76,0.083,761.0,1,1,1,4,0
44.8,5.14,1401.44,5137.87,33,0.108,705.0,0,0,1,2,0
43.8,3.12,3785.69,10284.3,45,0.059,713.0,4,0,1,0,0
49.0,8.93,3212.58,9928.67,59,0.052,540.0,0,0,1,3,0
68.2,4.6,3538.58,22969.16,51,0.125,610.0,0,0,1,2,0
45.3,2.46,3359.66,7184.13,70,0.03,587.0,0,0,1,0,0
47.8,5.53,3799.19,17068.81,18,0.236,507.0,2,0,1,3,0
29.1,11.0,6874.26,1746.94,44,0.01,452.0,0,1,1,2,0
26.6,0.42,1722.05,1895.77,57,0.019,599.0,2,0,0,0,1
61.0,1.1,2729.34,1037.94,31,0.012,618.0,0,1,0,1,0
30.9,6.27,4753.52,16438.58,73,0.047,663.0,0,1,0,4,0
29.5,8.31,4292.0,14858.1,29,0.115,717.0,0,0,1,1,1
41.5,2.4,4241.5,18163.05,29,0.143,673.0,0,1,1,2,0
40.9,1.31,14979.94,4404.47,31,0.01,619.0,0,0,0,1,0
31.2,24.16,4618.27,4879.54,58,0.018,540.0,0,1,0,2,0
38.3,2.15,6136.54,7266.7,15,0.074,755.0,0,1,1,0,0
56.8,0.84,2782.51,29712.69,17,0.593,638.0,0,1,0,2,0
32.3,5.4,1908.17,37214.19,66,0.291,598.0,0,0,0,1,1
25.3,4.94,2771.45,16554.74,22,0.26,628.0,0,0,0,4,1
53.3,0.74,4873.55,10915.27,14,0.149,562.0,2,0,0,1,0
47.9,4.84,4120.61,26952.85,26,0.242,586.0,0,1,1,4,0
34.6,0.24,4112.51,6436.51,37,0.041,583.0,1,0,0,3,0
23.0,4.96,2928.1,5699.61,8,0.216,616.0,2,0,0,5,1
33.1,1.67,2682.24,7214.73,71,0.037,729.0,0,0,0,0,0
41.3,2.2,2984.17,3358.19,15,0.07,699.0,0,0,0,4,0
56.0,1.94,4907.21,6922.22,37,0.037,836.0,1,0,0,1,0
29.6,3.8,5231.22,2964.11,21,0.026,795.0,1,0,0,1,0
41.0,7.43,1894.23,20384.03,28,0.371,885.0,1,0,1,0,0
50.1,4.38,5010.49,13217.79,9,0.264,717.0,0,0,1,4,0
18.0,1.47,2303.31,29337.04,79,0.159,715.0,2,0,0,4,1
54.4,0.8,4263.76,1869.91,79,0.01,592.0,2,0,0,3,0
27.8,7.8,2964.37,44870.11,15,0.946,749.0,1,0,1,4,0
46.0,2.69,7794.58,1968.0,21,0.011,571.0,2,1,1,2,0
45.0,4.59,2617.72,2755.96,75,0.014,474.0,0,0,0,5,0
55.0,2.41,3634.54,4634.39,38,0.033,833.0,0,0,1,1,0
48.6,1.38,4599.15,26290.12,10,0.52,500.0,1,0,1,3,0
18.0,0.92,2037.18,9927.03,16,0.287,703.0,0,0,0,2,0
32.6,1.25,3165.06,6506.48,38,0.053,544.0,0,1,1,2,0
43.7,0.31,2845.17,3970.45,49,0.028,785.0,1,1,1,1,0
39.7,11.07,2483.45,2348.8,55,0.017,802.0,0,0,0,1,0
47.7,0.87,2586.74,22457.16,17,0.482,714.0,0,0,0,4,1
51.5,3.68,6073.0,16626.87,34,0.078,800.0,0,0,1,1,0
49.3,2.05,2370.36,27370.07,26,0.428,651.0,0,1,1,0,0
39.4,7.6,4498.61,11581.18,47,0.054,918.0,0,0,1,1,0
19.8,6.41,3916.79,751.53,31,0.01,740.0,1,1,0,5,0
36.5,0.1,1527.92,2643.54,21,0.079,542.0,0,0,1,4,0
47.0,1.51,4383.24,12312.67,69,0.04,658.0,1,1,1,0,0
28.9,6.58,1514.09,5809.53,50,0.075,632.0,0,0,0,4,0
49.6,3.43,4653.85,4900.25,42,0.024,620.0,0,0,0,1,0
52.9,18.0,2492.51,3002.19,16,0.071,451.0,0,0,1,3,0
43.5,15.87,3309.66,19012.09,11,0.479,696.0,0,0,0,2,0
18.0,5.57,1616.71,12216.87,68,0.11,484.0,1,1,0,4,1
26.7,0.79,3523.85,12721.8,81,0.044,347.0,1,0,1,5,1
64.6,4.64,5485.28,4581.39,51,0.016,609.0,0,0,0,0,0
35.4,5.54,2113.64,9496.31,9,0.449,559.0,1,1,1,0,0
18.2,7.97,2359.15,2430.89,43,0.023,547.0,2,0,1,0,1
56.8,11.26,4230.36,7209.5,27,0.061,300.0,1,0,1,1,0
42.2,0.47,4288.92,832.86,10,0.018,548.0,1,0,1,2,0
55.3,18.59,1400.0,1975.73,17,0.078,629.0,0,0,0,1,0
45.3,0.8,9981.35,6062.75,44,0.013,574.0,0,1,0,2,0
47.5,0.78,4405.92,68707.0,39,0.39,696.0,2,0,0,5,0
46.4,1.39,4833.4,1602.52,49,0.01,817.0,0,1,0,4,0
50.4,8.15,3044.38,2645.93,60,0.014,712.0,0,0,1,3,0
69.3,1.39,1400.0,9848.73,26,0.261,773.0,0,0,0,1,0
53.7,6.84,4774.75,39834.18,28,0.288,783.0,0,1,0,3,0
23.0,7.9,2414.26,9720.14,58,0.068,528.0,0,1,1,1,0
47.4,1.52,4443.34,15243.79,21,0.156,703.0,2,0,0,4,0
55.7,4.28,2920.94,5979.89,11,0.171,769.0,0,0,0,3,0
56.4,2.7,3755.29,5117.6,72,0.019,598.0,1,0,1,0,0
36.9,15.23,2151.14,8725.16,22,0.176,555.0,1,1,1,2,0
56.0,3.27,5299.74,4480.72,15,0.053,714.0,0,0,1,2,0
53.1,0.1,1713.67,15550.41,63,0.142,472.0,0,0,0,2,0
72.9,3.66,11328.34,1909.04,47,0.01,519.0,3,0,0,2,1
33.0,4.51,11280.96,18051.58,17,0.089,570.0,0,1,0,4,0
35.9,2.2,8086.77,8394.92,72,0.014,704.0,0,0,0,1,0
38.3,13.49,6644.29,6679.18,25,0.039,676.0,1,1,1,1,0
36.1,9.07,3144.78,1846.99,58,0.01,774.0,1,1,0,0,0
31.3,2.5,6257.9,3354.94,56,0.01,539.0,0,0,1,1,0
18.0,1.73,3124.73,23832.04,70,0.107,533.0,0,0,0,3,1
36.8,1.61,1401.87,6716.09,62,0.076,713.0,0,0,1,2,0
46.4,1.13,7530.83,10410.38,60,0.023,554.0,2,0,1,1,0
36.1,11.72,6129.41,3671.74,10,0.054,578.0,0,1,1,3,0
65.2,2.23,3238.17,7893.94,79,0.03,427.0,1,0,1,2,0
42.2,0.53,1679.33,2356.81,15,0.088,685.0,2,0,1,1,0
57.5,6.46,2386.52,8865.25,25,0.143,835.0,0,0,1,3,0
45.1,0.47,1400.0,11311.52,40,0.197,526.0,0,1,0,3,1
51.9,13.85,5540.25,10813.53,28,0.067,773.0,0,0,0,0,0
45.4,0.25,1400.0,3593.11,52,0.048,643.0,2,1,1,2,0
58.4,2.57,3857.43,5956.0,10,0.14,438.0,0,0,1,1,0
42.7,3.13,2071.38,13140.77,41,0.151,543.0,1,0,0,3,1
48.0,4.53,1503.14,6698.95,33,0.131,535.0,0,0,0,1,0
46.4,0.45,3755.95,6256.81,56,0.029,612.0,1,1,0,4,0
38.5,7.48,2741.91,44941.68,46,0.349,700.0,0,1,0,0,1
46.9,2.08,5223.92,3443.04,64,0.01,872.0,0,0,1,4,0
68.8,6.01,1640.6,21426.35,18,0.687,478.0,0,0,1,1,1
38.8,2.55,2172.16,2866.33,80,0.016,592.0,4,1,0,5,0
47.0,3.96,1400.0,14607.68,36,0.282,542.0,0,1,0,1,0
57.1,10.86,1400.0,15326.48,33,0.322,498.0,1,0,0,0,1
55.7,0.1,8857.38,5118.78,48,0.012,661.0,1,1,0,3,1
42.1,0.41,10362.81,2708.83,18,0.014,650.0,0,1,1,3,0
18.0,9.75,3466.84,1375.55,69,0.01,432.0,2,0,1,1,0
48.2,16.5,2094.13,4658.26,26,0.082,652.0,1,0,1,2,0
18.0,10.68,2795.74,13011.6,78,0.059,505.0,1,0,0,3,0
59.6,11.74,5326.59,3072.16,17,0.032,651.0,0,0,0,7,0
44.0,1.91,2482.66,8841.87,73,0.048,802.0,1,1,1,1,0
54.0,17.92,3754.46,2145.68,36,0.015,706.0,0,0,1,0,0
31.2,4.46,3271.44,6564.95,53,0.037,671.0,1,0,0,3,0
23.4,0.97,2409.45,2886.1,74,0.016,587.0,1,0,1,1,0
45.1,0.63,2466.6,7553.89,16,0.18,658.0,1,1,0,1,0
41.6,1.46,3871.23,5161.74,33,0.039,718.0,0,0,1,2,1
36.1,6.19,1925.06,2775.73,79,0.018,706.0,2,0,0,0,0
43.0,14.28,4223.63,4478.37,17,0.059,638.0,0,0,0,3,0
75.2,2.27,2541.81,3495.59,14,0.092,676.0,0,1,1,0,0
52.0,6.03,3533.53,2483.61,46,0.015,492.0,4,0,0,2,0
54.6,2.92,7052.8,21471.27,7,0.381,562.0,1,0,0,4,1
52.1,0.13,3003.38,5859.64,83,0.023,735.0,2,1,1,0,0
59.8,1.02,5463.76,1116.55,76,0.01,751.0,2,0,1,1,0
39.7,0.68,1400.0,4624.15,20,0.157,661.0,0,1,0,5,0
18.0,4.66,2543.51,18457.77,19,0.363,827.0,0,0,0,1,0
39.7,0.12,3345.02,4083.78,66,0.018,711.0,1,1,0,2,0
51.7,2.43,9488.46,31193.64,46,0.07,622.0,0,0,1,2,0
30.4,15.96,1400.0,3748.1,70,0.038,504.0,0,0,0,0,0
39.9,0.7,3124.67,12747.2,81,0.05,823.0,2,0,0,2,0
33.7,1.14,7340.62,20598.52,37,0.074,742.0,0,1,1,0,0
60.0,1.42,2139.31,12151.1,25,0.218,866.0,0,1,1,3,0
51.0,5.05,2930.53,2351.85,54,0.015,910.0,0,0,1,0,0
49.8,5.64,3953.89,3469.54,55,0.016,496.0,0,0,0,2,0
49.5,1.1,3646.34,23226.84,39,0.159,496.0,0,0,1,3,0
41.6,2.38,7794.5,3927.86,29,0.017,306.0,1,0,0,2,0
44.4,2.25,4216.08,19498.81,26,0.171,760.0,0,0,1,0,0
27.8,0.89,6838.17,5501.32,46,0.017,729.0,1,1,0,2,0
18.0,1.0,2702.67,9203.08,39,0.085,662.0,1,0,1,2,0
43.8,11.48,2192.31,2327.39,41,0.025,503.0,2,1,0,1,0
45.9,0.54,2909.84,4687.05,13,0.115,639.0,1,0,0,2,0
56.5,2.34,1741.48,3685.73,74,0.028,672.0,0,1,0,3,0
60.9,0.57,4298.11,9927.26,61,0.037,744.0,1,0,0,0,0
60.8,3.63,2664.49,8812.07,77,0.042,683.0,0,0,1,2,0
30.0,5.82,2276.78,12288.08,70,0.076,730.0,1,1,1,5,0
37.8,2.99,4334.07,5211.01,54,0.022,635.0,0,0,1,5,1
47.8,1.62,1756.29,3507.97,29,0.067,792.0,0,1,1,1,0
72.4,5.33,5033.02,9551.53,57,0.033,726.0,1,1,0,0,0
59.8,1.46,2532.38,3207.89,50,0.025,508.0,0,1,1,1,0
55.4,8.99,6232.31,21387.89,78,0.043,817.0,1,1,0,1,0
37.3,1.55,2654.45,7309.5,24,0.11,797.0,0,0,1,3,0
31.4,1.28,4663.63,6041.93,8,0.144,706.0,1,0,0,2,0
51.5,13.37,3636.44,12282.84,15,0.211,684.0,1,1,1,3,0
28.8,14.01,4959.93,7564.88,19,0.076,849.0,0,0,0,4,0
39.1,1.54,3499.83,1822.12,57,0.01,454.0,1,0,0,2,1
40.6,13.07,1400.0,3117.27,17,0.124,799.0,0,0,0,1,0
61.1,13.81,5737.83,20992.86,16,0.215,593.0,0,1,0,2,0
37.7,1.74,3139.36,8738.52,36,0.075,781.0,0,0,1,4,0
18.0,10.36,5085.93,1783.96,66,0.01,664.0,1,0,0,1,0
48.1,32.71,4815.69,11124.45,39,0.058,501.0,1,1,1,2,0
33.6,0.1,2153.15,4898.42,27,0.081,590.0,2,1,1,5,0
42.5,8.58,1991.94,3688.41,28,0.064,773.0,0,0,1,2,0
41.0,0.1,4724.16,2891.74,69,0.01,625.0,1,0,0,3,0
38.7,11.43,2788.37,19929.11,39,0.179,575.0,0,1,0,2,0
51.5,0.85,5513.95,1381.67,34,0.01,575.0,3,0,1,1,1
23.6,8.45,2986.89,3813.19,66,0.019,727.0,1,1,0,2,0
35.8,1.2,5784.14,9028.25,34,0.045,860.0,0,1,1,1,0
50.2,2.02,4158.12,33541.1,33,0.237,393.0,1,0,1,4,0
34.6,1.85,3859.86,13339.33,64,0.053,986.0,2,0,1,3,0
22.7,2.15,2681.94,3784.15,31,0.044,674.0,1,0,1,3,0
50.0,10.52,3743.72,32093.8,45,0.186,720.0,0,0,0,0,0
55.5,2.52,6349.1,2393.21,57,0.01,598.0,0,0,1,1,0
41.5,3.13,3197.68,10288.71,21,0.146,650.0,1,0,1,5,1
18.5,0.29,4412.28,12569.22,16,0.168,673.0,1,1,1,1,0
50.5,3.13,3379.55,3666.51,72,0.015,524.0,2,1,0,1,0
22.1,1.45,3528.16,15181.51,29,0.143,553.0,0,0,0,5,0
45.7,2.01,8500.46,5102.57,32,0.018,792.0,1,0,1,0,0
31.4,6.19,6380.18,15148.07,52,0.045,464.0,0,0,0,2,0
28.1,1.73,3441.53,1547.45,14,0.03,703.0,0,0,1,3,0
36.7,2.25,3706.89,10954.2,9,0.296,606.0,0,0,0,5,0
39.8,5.19,2239.42,5592.07,38,0.064,535.0,3,0,1,2,1
34.3,2.02,2995.5,22804.96,81,0.093,887.0,3,0,1,1,0
49.1,5.76,3905.61,7788.61,50,0.039,535.0,0,0,1,4,0
36.6,0.99,5259.74,24941.95,51,0.091,514.0,2,0,1,1,0
53.8,0.42,4974.46,12795.53,53,0.048,628.0,0,1,1,3,0
45.4,1.49,1789.89,7224.57,73,0.055,558.0,2,1,0,0,0
33.6,4.18,5638.31,16463.52,71,0.041,651.0,2,1,1,2,1
31.6,1.27,3137.48,16558.46,7,0.66,669.0,0,1,1,1,1
22.2,25.49,1914.39,12390.92,48,0.132,678.0,0,0,0,3,0
45.5,5.42,6870.63,1029.6,48,0.01,635.0,1,0,0,3,0
37.7,2.16,7367.28,3346.58,23,0.019,566.0,0,1,0,3,0
18.0,24.91,3808.77,28161.05,82,0.089,727.0,0,0,1,2,0
35.6,2.34,4865.07,2616.65,26,0.02,637.0,2,0,0,5,0
31.2,0.1,5024.58,17929.72,71,0.05,591.0,1,1,0,2,0
60.9,3.27,7098.75,15303.05,13,0.154,828.0,0,1,0,3,0
21.6,6.27,4916.92,4216.76,52,0.016,635.0,0,1,1,1,0
24.7,1.71,1587.27,1345.19,63,0.013,781.0,0,0,1,1,0
55.3,0.55,9950.66,4856.04,45,0.011,797.0,0,1,1,2,0
58.3,14.59,5920.12,52586.44,14,0.592,805.0,2,0,0,3,1
33.1,2.74,2489.31,3725.85,15,0.094,733.0,2,0,0,2,0
34.4,6.64,1870.02,3964.63,53,0.039,650.0,0,1,1,0,0
49.4,9.42,4348.77,3301.64,73,0.01,642.0,0,0,1,2,0
18.0,4.29,2826.96,24180.6,52,0.161,621.0,1,1,0,5,1
19.7,3.86,3950.11,6511.83,13,0.118,390.0,1,1,1,2,0
38.6,3.42,4958.58,4613.23,67,0.014,736.0,1,1,0,2,0
60.6,14.44,2412.59,28915.31,41,0.285,679.0,0,0,0,2,0
36.8,1.96,1783.16,13650.68,11,0.638,749.0,0,0,1,1,0
43.2,7.19,4073.26,3542.68,34,0.025,636.0,2,1,0,5,1
55.6,4.07,2456.85,2693.98,21,0.05,730.0,1,0,0,2,0
67.3,0.59,3570.11,22979.39,82,0.078,485.0,0,0,1,1,0
35.1,6.18,1573.68,8226.45,76,0.068,510.0,0,0,1,3,0
41.8,9.2,2867.8,2009.9,14,0.047,353.0,0,0,0,0,0
63.9,2.37,4881.58,1628.14,50,0.01,634.0,0,1,1,3,0
23.7,5.04,4597.48,2967.77,6,0.092,557.0,0,0,1,0,0
54.3,2.9,2135.39,2655.7,41,0.03,542.0,1,1,1,1,0
29.8,0.12,1732.73,1285.02,18,0.039,690.0,0,0,0,3,0
43.2,2.4,3323.16,3012.25,64,0.014,599.0,0,0,1,3,1
39.1,2.74,4485.33,3543.35,11,0.066,478.0,0,0,1,6,0
30.5,35.22,4116.86,5343.24,76,0.017,955.0,0,1,1,0,0
30.2,5.24,2485.71,37183.45,24,0.598,646.0,0,0,1,4,0
45.3,1.09,3880.83,6373.1,26,0.061,520.0,0,0,0,4,1
53.9,2.92,7527.33,6968.69,75,0.012,570.0,1,0,0,3,0
40.4,0.65,3687.96,12814.46,76,0.045,629.0,0,0,1,3,0
42.8,10.82,1400.0,6544.72,13,0.334,629.0,0,0,0,5,1
48.9,10.98,3684.02,11615.99,14,0.21,806.0,0,0,0,3,0
30.3,8.0,10139.32,10431.17,72,0.014,640.0,1,0,0,1,0
50.9,1.79,1622.84,9048.28,82,0.067,873.0,3,1,0,7,0
51.8,0.28,3348.77,97715.89,44,0.648,598.0,0,0,1,1,1
73.2,2.19,2908.86,18398.29,18,0.333,701.0,0,1,0,1,0
37.5,11.42,3472.87,3060.86,17,0.049,773.0,1,1,0,0,0
36.5,9.93,3665.93,11307.26,26,0.114,793.0,1,1,0,5,0
51.2,0.81,6167.1,3973.64,59,0.011,807.0,0,1,1,1,0
51.8,5.17,3451.73,12108.05,13,0.251,617.0,0,0,1,5,0
35.6,2.9,6650.8,2350.38,56,0.01,649.0,0,0,1,1,0
37.2,5.28,3088.03,2989.91,68,0.014,352.0,1,0,1,0,0
48.5,5.48,2717.38,11042.61,17,0.226,626.0,0,0,1,5,0
32.1,0.49,2280.04,19888.6,82,0.105,781.0,0,1,1,2,0
37.1,2.47,1400.0,12738.45,83,0.108,758.0,1,0,1,2,0
43.1,1.14,3834.06,17478.13,29,0.152,640.0,1,0,1,0,0
54.0,3.72,10195.48,11343.91,14,0.074,854.0,1,0,0,2,1
34.7,0.79,4238.77,9463.96,31,0.07,604.0,0,1,1,3,0
19.9,1.82,4806.44,5149.61,26,0.04,564.0,0,0,1,2,0
19.0,2.27,2624.99,16843.19,27,0.229,594.0,0,0,0,3,0
26.9,2.7,2880.2,20381.67,78,0.09,515.0,0,0,1,2,1
26.2,8.07,5662.12,7655.62,18,0.071,725.0,1,1,1,1,0
40.1,0.1,9944.57,7293.7,30,0.024,685.0,0,1,1,4,0
27.7,11.22,7467.92,33937.14,67,0.067,723.0,2,0,1,3,0
33.6,3.65,5130.12,7955.51,10,0.141,600.0,1,1,0,1,1
32.7,4.77,3358.78,8674.28,10,0.235,643.0,1,0,1,0,0
36.7,0.68,3697.25,12529.03,29,0.113,389.0,1,0,1,5,0
57.9,4.55,2176.71,7420.3,81,0.042,695.0,0,0,1,5,0
49.9,2.52,1485.5,3872.65,71,0.036,662.0,1,0,1,4,0
42.2,0.73,1772.7,11386.33,78,0.081,518.0,0,1,0,0,0
36.5,4.85,3385.95,7825.32,73,0.031,637.0,0,0,1,6,0
36.8,0.75,2805.69,42532.54,15,0.947,619.0,1,1,1,3,1
45.9,0.79,1468.22,16475.07,37,0.295,862.0,1,0,1,0,0
49.0,18.33,3227.53,4741.3,47,0.031,523.0,2,0,0,2,0
31.1,3.62,2765.19,15617.61,18,0.297,690.0,1,0,1,0,0
42.4,8.2,1728.37,10690.16,83,0.074,519.0,0,1,0,3,1
18.0,0.34,2687.59,26330.51,53,0.181,583.0,3,0,1,2,0
44.5,2.55,2761.35,5054.28,72,0.025,683.0,0,0,0,1,0
51.1,0.6,2346.9,9602.79,26,0.152,625.0,1,0,1,2,0
38.6,1.01,5484.43,7411.7,61,0.022,649.0,2,0,0,2,0
63.8,7.31,1400.0,8540.98,14,0.407,690.0,1,0,1,3,0
31.4,2.39,1400.0,3653.06,7,0.326,591.0,3,1,1,3,0
44.6,27.08,3300.43,13606.74,55,0.074,756.0,0,0,0,4,0
41.6,0.46,3473.33,11803.69,11,0.283,613.0,1,0,0,1,0
40.8,2.63,4114.69,25763.17,27,0.224,638.0,0,1,0,1,0
40.6,1.55,2449.32,8030.3,67,0.048,693.0,3,1,1,2,0
43.3,1.4,1988.51,5593.41,44,0.063,677.0,0,1,1,2,0
52.2,1.22,3281.24,16487.62,35,0.14,727.0,1,0,1,1,0
58.5,4.57,2584.1,3964.82,28,0.053,688.0,0,1,0,0,0
42.0,1.24,7731.74,21514.58,58,0.047,706.0,0,0,1,0,0
51.8,5.24,2756.38,21473.13,80,0.096,611.0,1,0,1,3,0
33.6,2.5,3199.49,25123.3,63,0.123,522.0,0,0,1,0,0
51.2,4.89,12854.9,11372.58,33,0.026,479.0,0,0,0,1,1
32.9,1.03,2959.81,5229.93,38,0.045,450.0,0,0,1,2,0
55.1,12.07,4473.32,8939.8,14,0.133,862.0,1,1,1,4,0
68.5,8.02,4700.72,11407.91,17,0.135,384.0,1,0,1,2,0
40.5,4.09,4925.94,4894.53,26,0.037,793.0,0,0,1,2,0
18.0,8.74,3863.07,26897.93,36,0.188,551.0,0,0,1,4,0
35.4,3.79,3665.11,13657.93,83,0.044,792.0,1,0,0,2,0
56.8,0.1,3481.38,3630.04,73,0.014,386.0,0,1,1,3,0
48.6,3.6,2399.95,44116.38,14,1.225,622.0,0,1,1,3,0
45.0,2.49,3940.39,8845.38,31,0.07,824.0,2,1,1,5,0
54.1,2.33,10054.3,3026.94,10,0.027,736.0,1,1,1,3,0
47.8,6.12,6411.67,3838.25,10,0.054,610.0,3,0,0,1,0
56.6,0.81,3893.85,30915.26,35,0.221,417.0,0,0,1,1,1
53.0,13.02,5274.85,41876.77,80,0.098,491.0,0,0,0,1,0
60.3,6.04,2042.55,20101.24,20,0.469,817.0,1,1,1,3,0
46.3,3.37,2854.69,26565.74,59,0.155,608.0,0,0,1,2,0
52.9,2.05,5548.69,24220.48,36,0.118,641.0,0,0,1,4,0
38.3,11.23,7464.71,13376.1,48,0.037,684.0,0,0,1,7,1
34.8,1.76,2156.03,10895.85,73,0.068,494.0,0,0,1,2,0
62.5,21.13,2525.08,13172.37,70,0.073,699.0,1,1,1,2,0
44.6,4.54,10935.36,15715.67,70,0.02,600.0,1,1,0,3,0
51.7,14.04,3473.59,4157.05,38,0.031,685.0,2,0,1,2,1
43.5,1.62,8980.84,15658.4,9,0.174,581.0,1,0,1,1,0
35.0,14.61,3691.44,30114.29,82,0.098,461.0,0,0,1,0,0
42.1,9.31,3772.15,6729.56,83,0.021,599.0,2,0,1,2,0
59.2,0.79,2784.94,6112.41,72,0.03,727.0,1,0,1,1,0
48.7,8.46,5532.56,12442.73,43,0.051,697.0,0,0,0,2,0
21.5,5.27,6951.95,4515.67,27,0.023,654.0,1,0,0,2,0
39.4,0.14,1864.5,2477.15,19,0.066,758.0,1,1,0,4,0
63.4,12.86,2713.93,22764.26,34,0.24,626.0,2,1,1,3,0
39.4,1.02,5449.58,5399.94,32,0.03,657.0,1,0,1,3,0
20.4,0.31,3067.9,8238.75,27,0.096,592.0,0,1,0,3,0
64.7,0.35,2511.51,4679.22,80,0.023,765.0,1,1,1,4,0
50.2,0.67,5740.19,25567.55,57,0.077,685.0,0,0,0,1,0
41.2,8.61,6044.47,17463.33,23,0.12,583.0,2,0,0,3,0
37.5,4.67,2572.66,6524.6,55,0.045,471.0,1,0,1,0,0
55.0,4.63,3702.64,2802.01,60,0.012,783.0,0,0,1,2,0
35.5,0.1,1694.83,5929.9,46,0.074,561.0,1,0,0,0,0
55.8,3.37,2013.21,13536.4,79,0.084,659.0,3,0,1,6,1
48.5,7.1,3527.31,9602.44,81,0.033,932.0,0,1,1,2,0
44.9,2.62,3351.87,8939.08,39,0.067,746.0,1,1,1,3,0
43.7,1.27,1935.69,9803.83,42,0.118,843.0,0,0,1,2,0
39.9,2.29,2222.11,16041.21,22,0.314,585.0,1,1,0,3,0
54.5,6.36,1833.95,7803.49,67,0.063,779.0,0,1,1,2,0
31.6,0.41,4231.38,12149.12,78,0.036,653.0,0,0,0,2,0
22.5,0.68,1400.0,3333.48,57,0.041,694.0,0,0,0,0,0
49.4,0.93,1888.68,80697.73,21,1.5,893.0,0,1,0,4,0
49.6,0.51,1400.0,6276.24,46,0.095,617.0,1,1,1,3,0
47.8,5.78,4148.33,9732.57,67,0.035,652.0,2,1,1,1,0
46.9,0.28,1400.0,13491.55,9,0.964,542.0,0,0,0,1,1
38.2,2.64,3352.46,5598.69,52,0.032,757.0,0,1,0,5,0
51.4,3.46,8117.18,8160.35,57,0.017,583.0,0,0,1,0,0
41.5,3.72,8269.99,8071.61,47,0.02,773.0,0,0,0,3,1
36.2,0.86,1400.0,3559.47,56,0.045,452.0,0,0,0,1,0
38.3,5.54,3882.08,12024.85,75,0.041,716.0,1,1,0,4,0
66.2,13.93,1912.31,1836.65,15,0.06,573.0,0,0,0,5,0
21.2,7.77,1709.19,39239.44,50,0.45,738.0,0,0,0,1,0
48.0,17.94,3095.15,16542.26,68,0.077,648.0,1,1,1,2,0
21.9,16.24,6474.07,14403.26,70,0.031,586.0,1,0,1,2,0
40.7,0.55,4581.64,1697.69,42,0.01,604.0,1,1,0,2,1
36.8,2.71,2223.13,3970.81,83,0.021,548.0,0,0,0,1,0
18.0,11.38,4855.02,28294.16,31,0.182,751.0,1,0,0,5,0
46.7,0.31,1400.0,300000.0,40,1.5,524.0,1,0,1,1,1
37.4,1.36,2177.38,23747.28,70,0.154,618.0,0,1,0,3,0
18.0,1.28,2094.06,20604.18,40,0.24,691.0,0,1,1,6,0
52.1,0.38,3439.48,12997.04,32,0.115,844.0,2,0,0,0,0
59.2,6.67,2946.71,3779.14,49,0.026,649.0,2,1,0,1,0
